index,score
"(6046, '34102')",0.027875936
"(6046, '24996')",0.01200057
"(6046, '25313')",0.400708467
"(6046, '25442')",0.011082358
"(6046, '42411')",0.022667393
"(6046, '565')",0.013011161
"(6046, '35923')",0.047381219
"(6046, '24671')",0.112634212
"(6046, '41337')",0.429990739
"(6046, '40385')",0.008411466
"(6046, '9404')",0.00829032
"(6046, '8032')",0.042258173
"(6046, '4751')",0.006803828
"(6046, '17651')",0.007675387
"(6046, '37951')",0.009042308
"(6046, '27692')",0.039786641
"(6046, '32903')",0.301361233
"(6046, '7938')",0.007693361
"(6046, '43751')",0.051083319
"(6046, '29902')",0.181550562
"(6046, '7877')",0.026214048
"(6046, '14009')",0.352208465
"(6046, '25479')",0.079232201
"(6046, '13551')",0.007487379
"(6046, '5976')",0.036597021
"(6046, '445')",0.00579545
"(6046, '5983')",0.016919291
"(6046, '16605')",0.014258337
"(6046, '37674')",0.190669864
"(6046, '19959')",0.008104422
"(6046, '3798')",0.037705768
"(6046, '14487')",0.513186157
"(6046, '26970')",0.254918009
"(6046, '18250')",0.008174322
"(6046, '27467')",0.029724991
"(6046, '1798')",0.124507032
"(6046, '24407')",0.022569079
"(6046, '31499')",0.255993098
"(6046, '14314')",0.037098762
"(6046, '30773')",0.113652289
"(6046, '24685')",0.017382871
"(6046, '33030')",0.368737608
"(6046, '6602')",0.01345732
"(6046, '31883')",0.220248982
"(6046, '26343')",0.384912252
"(6046, '35651')",0.013305526
"(6046, '24408')",0.290942252
"(6046, '24411')",0.007044307
"(6046, '29752')",0.100834079
"(6046, '20600')",0.009038874
"(6046, '15641')",0.400843978
"(6046, '34637')",0.009942354
"(6046, '10831')",0.020254012
"(6046, '27406')",0.010417454
"(6046, '12511')",0.007903373
"(6046, '15062')",0.024646619
"(6046, '40178')",0.204618216
"(6046, '19448')",0.04160684
"(6046, '5979')",0.006279747
"(6046, '4095')",0.016017433
"(6046, '18339')",0.209657699
"(6046, '13406')",0.031437006
"(6046, '3307')",0.009767882
"(6046, '32907')",0.019078515
"(6046, '26246')",0.01677685
"(6046, '13322')",0.010251369
"(259, '14402')",0.014883471
"(259, '28197')",0.006313048
"(259, '22571')",0.041888263
"(259, '26363')",0.007256169
"(259, '29151')",0.005955505
"(259, '11423')",0.008583582
"(259, '26937')",0.005418677
"(259, '12616')",0.006903001
"(259, '15356')",0.007347273
"(259, '30805')",0.0062557
"(259, '6766')",0.008995592
"(259, '34160')",0.008846339
"(259, '40203')",0.007962985
"(259, '42756')",0.008030714
"(259, '35043')",0.317990094
"(259, '11290')",0.008077939
"(259, '9216')",0.015802544
"(259, '21027')",0.005920275
"(259, '29191')",0.007394203
"(259, '29495')",0.00581964
"(259, '19557')",0.006559642
"(259, '6654')",0.010564576
"(259, '14189')",0.006906695
"(259, '21897')",0.005125528
"(259, '24370')",0.004882641
"(259, '13147')",0.011593532
"(259, '14750')",0.007170718
"(259, '3916')",0.009507378
"(259, '43555')",0.010063626
"(259, '28923')",0.005259994
"(259, '28501')",0.006064672
"(259, '37816')",0.005291853
"(259, '6160')",0.007166988
"(259, '10475')",0.011598554
"(259, '18817')",0.012491506
"(259, '27770')",0.004859202
"(259, '39900')",0.005881988
"(259, '35584')",0.009109603
"(259, '40253')",0.015420497
"(259, '38613')",0.007005696
"(259, '10819')",0.00451787
"(259, '39350')",0.005127282
"(259, '24647')",0.008129052
"(259, '7183')",0.007147393
"(259, '37972')",0.010252684
"(259, '22984')",0.025440808
"(259, '18784')",0.006532335
"(259, '25910')",0.020920919
"(259, '15487')",0.005406005
"(259, '26933')",0.006489425
"(259, '15158')",0.005559974
"(259, '21982')",0.007909656
"(259, '31158')",0.005822123
"(259, '16633')",0.00455081
"(259, '8080')",0.006122059
"(259, '1230')",0.004554083
"(259, '39097')",0.04229337
"(259, '20394')",0.007305222
"(259, '3562')",0.016964106
"(259, '3775')",0.020601071
"(259, '28966')",0.019101422
"(259, '721')",0.010178051
"(259, '41744')",0.08649791
"(259, '24883')",0.007578669
"(259, '26249')",0.011517723
"(259, '22447')",0.011432724
"(259, '21487')",0.004930356
"(259, '35382')",0.006859749
"(259, '30042')",0.023596251
"(259, '15019')",0.008010251
"(259, '40233')",0.008148499
"(259, '35509')",0.015033679
"(259, '19078')",0.022289656
"(259, '16260')",0.025932146
"(259, '29665')",0.025547519
"(259, '23617')",0.008686664
"(259, '11729')",0.010863087
"(259, '41600')",0.015837273
"(259, '37617')",0.007908825
"(259, '2629')",0.004969795
"(259, '42983')",0.007603138
"(259, '9226')",0.005981537
"(259, '43310')",0.00516854
"(259, '31781')",0.00533082
"(259, '21306')",0.014522329
"(259, '38319')",0.008509878
"(259, '43365')",0.009162443
"(259, '6926')",0.004670127
"(259, '2204')",0.022436233
"(259, '41137')",0.006521878
"(259, '9316')",0.081301041
"(259, '11657')",0.199473724
"(259, '26173')",0.010751689
"(259, '40445')",0.005693623
"(259, '41276')",0.010131688
"(259, '9068')",0.009042634
"(259, '16062')",0.005288345
"(259, '24310')",0.005539337
"(259, '18041')",0.006163002
"(259, '40181')",0.011981053
"(4829, '20969')",0.007201754
"(4829, '15899')",0.007434989
"(4829, '42966')",0.007014598
"(4829, '38470')",0.004801069
"(4829, '21319')",0.009689114
"(4829, '7035')",0.008408429
"(4829, '40733')",0.008359154
"(4829, '34761')",0.009098806
"(4829, '17787')",0.006301629
"(4829, '37610')",0.007369449
"(4829, '40228')",0.008520305
"(4829, '36931')",0.005183663
"(4829, '549')",0.008209806
"(4829, '34292')",0.012856351
"(4829, '1775')",0.011481903
"(4829, '9339')",0.012382566
"(4829, '7577')",0.005188561
"(4829, '25')",0.005024252
"(4829, '10648')",0.008050152
"(4829, '30063')",0.01091256
"(4829, '9159')",0.006703383
"(4829, '18491')",0.006519289
"(4829, '20541')",0.004831459
"(4829, '31784')",0.00726763
"(4829, '25242')",0.01008128
"(4829, '432')",0.006161366
"(4829, '3847')",0.005564661
"(4829, '10879')",0.008616598
"(4829, '32237')",0.00701317
"(4829, '15094')",0.006513986
"(4829, '27453')",0.007302506
"(4829, '31850')",0.005549501
"(4829, '13921')",0.01575215
"(4829, '34222')",0.020870453
"(4829, '36348')",0.006687496
"(4829, '54')",0.009334096
"(4829, '41337')",0.013509133
"(4829, '18056')",0.006594599
"(4829, '37291')",0.007752184
"(4829, '34163')",0.438149214
"(4829, '30009')",0.009872898
"(4829, '19758')",0.009520737
"(4829, '28727')",0.005875487
"(4829, '9093')",0.006312026
"(4829, '8339')",0.005733045
"(4829, '16666')",0.008002707
"(4829, '8343')",0.006120014
"(4829, '40795')",0.477037489
"(4829, '38297')",0.010578146
"(4829, '19706')",0.011283626
"(4829, '5935')",0.007237966
"(4829, '30836')",0.006293063
"(4829, '7724')",0.008222108
"(4829, '18810')",0.010592435
"(4829, '35003')",0.015098587
"(4829, '21809')",0.006965721
"(4829, '31282')",0.00717065
"(4829, '4046')",0.016257651
"(4829, '38296')",0.010542537
"(4829, '27319')",0.006997066
"(4829, '1837')",0.011418377
"(4829, '21345')",0.008222555
"(4829, '29327')",0.008565515
"(4829, '19052')",0.009213979
"(4829, '24507')",0.059942897
"(4829, '39135')",0.006613872
"(4829, '19396')",0.007232332
"(4829, '10779')",0.006128666
"(4829, '31839')",0.009945087
"(4829, '19195')",0.011729689
"(4829, '13556')",0.006768517
"(4829, '40129')",0.006761608
"(4829, '26899')",0.007515502
"(4829, '1634')",0.034290161
"(4829, '28405')",0.01311887
"(4829, '31303')",0.111612111
"(4829, '10095')",0.030858351
"(4829, '31883')",0.098743491
"(4829, '1661')",0.005988732
"(4829, '2372')",0.005683018
"(4829, '27523')",0.024277803
"(4829, '42941')",0.028086944
"(4829, '25987')",0.057470594
"(4829, '21670')",0.007710806
"(4829, '23998')",0.030293796
"(4829, '7493')",0.006676228
"(4829, '42610')",0.019957945
"(4829, '3139')",0.007666659
"(4829, '2353')",0.00691034
"(4829, '19')",0.007965175
"(4829, '29595')",0.007800119
"(4829, '33934')",0.009321357
"(4829, '30032')",0.102449395
"(4829, '26314')",0.005807494
"(4829, '11232')",0.005889957
"(4829, '883')",0.007906607
"(4829, '31643')",0.010466932
"(4829, '9189')",0.008326426
"(4829, '26767')",0.005932509
"(4829, '29505')",0.008447332
"(2132, '21859')",0.006904524
"(2132, '31864')",0.00819762
"(2132, '40780')",0.008255366
"(2132, '3878')",0.006354589
"(2132, '13307')",0.007268645
"(2132, '8783')",0.006613807
"(2132, '4008')",0.007372722
"(2132, '36141')",0.48440814
"(2132, '3940')",0.013861093
"(2132, '32311')",0.141314238
"(2132, '20168')",0.006711113
"(2132, '41341')",0.012211111
"(2132, '33676')",0.007173485
"(2132, '27429')",0.006380553
"(2132, '28189')",0.006465619
"(2132, '27939')",0.034096774
"(2132, '18927')",0.005835007
"(2132, '28097')",0.00721288
"(2132, '7299')",0.005124665
"(2132, '11128')",0.208105758
"(2132, '24588')",0.009314108
"(2132, '38959')",0.012724254
"(2132, '23643')",0.012244758
"(2132, '2074')",0.007215408
"(2132, '33757')",0.009593936
"(2132, '28372')",0.006743456
"(2132, '6113')",0.009964021
"(2132, '19028')",0.0074856
"(2132, '27649')",0.007749106
"(2132, '41599')",0.007562866
"(2132, '5558')",0.010227768
"(2132, '23819')",0.00630068
"(2132, '4263')",0.008043191
"(2132, '969')",0.007961528
"(2132, '39960')",0.047334664
"(2132, '5759')",0.01154703
"(2132, '34985')",0.006637949
"(2132, '3779')",0.007218254
"(2132, '32596')",0.27501291
"(2132, '19991')",0.005963016
"(2132, '8933')",0.007817146
"(2132, '37697')",0.322223395
"(2132, '32519')",0.00712276
"(2132, '35124')",0.023914749
"(2132, '28864')",0.00560449
"(2132, '33607')",0.007409868
"(2132, '27536')",0.009355173
"(2132, '23807')",0.008379669
"(2132, '16659')",0.006576571
"(2132, '26388')",0.086120471
"(2132, '43368')",0.008203895
"(2132, '35834')",0.010781159
"(2132, '7601')",0.006618364
"(2132, '24759')",0.006929412
"(2132, '24931')",0.010316374
"(2132, '27697')",0.010590011
"(2132, '8935')",0.005765104
"(2132, '29417')",0.007808619
"(2132, '16385')",0.006730508
"(2132, '28741')",0.0106522
"(2132, '25911')",0.010839042
"(2132, '40440')",0.007058155
"(2132, '15166')",0.005467649
"(2132, '24360')",0.429245859
"(2132, '4111')",0.017712565
"(2132, '27092')",0.011144171
"(2132, '13198')",0.007570162
"(2132, '36183')",0.036305178
"(2132, '21384')",0.00838736
"(2132, '234')",0.008400552
"(2132, '20006')",0.006660203
"(2132, '13932')",0.007429076
"(2132, '18935')",0.006498991
"(2132, '658')",0.02018979
"(2132, '28001')",0.006062649
"(2132, '28377')",0.007037099
"(2132, '17474')",0.006336982
"(2132, '42758')",0.007365595
"(2132, '10588')",0.005374508
"(2132, '18469')",0.021569613
"(2132, '24527')",0.006072233
"(2132, '28739')",0.009379812
"(2132, '39437')",0.008728378
"(2132, '11646')",0.013906132
"(2132, '34387')",0.006503065
"(2132, '3473')",0.009154944
"(2132, '9752')",0.010357951
"(2132, '42746')",0.009742037
"(2132, '29595')",0.007425455
"(2132, '32543')",0.007081124
"(2132, '40445')",0.031431735
"(2132, '27427')",0.006769972
"(2132, '41186')",0.013346625
"(2132, '5888')",0.013634681
"(2132, '19013')",0.005692003
"(2132, '16190')",0.009933421
"(2132, '34444')",0.010957593
"(2132, '12883')",0.363947034
"(2132, '14770')",0.006776857
"(2132, '28808')",0.011570091
"(5511, '27637')",0.006158649
"(5511, '13678')",0.04532354
"(5511, '16613')",0.005241091
"(5511, '2722')",0.008391255
"(5511, '10881')",0.007552118
"(5511, '13066')",0.109170787
"(5511, '3281')",0.03101475
"(5511, '42763')",0.006146874
"(5511, '4861')",0.009057626
"(5511, '7314')",0.007187766
"(5511, '18997')",0.006407406
"(5511, '30890')",0.006470962
"(5511, '30091')",0.007401641
"(5511, '35096')",0.389635861
"(5511, '21166')",0.206420019
"(5511, '24084')",0.018558575
"(5511, '11827')",0.011238853
"(5511, '41182')",0.0065003
"(5511, '17573')",0.024207624
"(5511, '9101')",0.00821016
"(5511, '29351')",0.005463668
"(5511, '20707')",0.117866307
"(5511, '41370')",0.007680354
"(5511, '6513')",0.008695504
"(5511, '27262')",0.007320737
"(5511, '20210')",0.005057975
"(5511, '6829')",0.021741625
"(5511, '7031')",0.006886901
"(5511, '5957')",0.014696561
"(5511, '25118')",0.007374121
"(5511, '9749')",0.005724061
"(5511, '40229')",0.006197209
"(5511, '19616')",0.005308911
"(5511, '14794')",0.040878117
"(5511, '38797')",0.009651667
"(5511, '668')",0.007736476
"(5511, '14985')",0.008181934
"(5511, '13068')",0.007169159
"(5511, '36445')",0.007522413
"(5511, '35829')",0.040372394
"(5511, '28399')",0.043595362
"(5511, '31546')",0.109792314
"(5511, '24403')",0.006286809
"(5511, '41006')",0.006973731
"(5511, '5616')",0.010521344
"(5511, '4121')",0.007458172
"(5511, '8308')",0.006696481
"(5511, '42880')",0.009049156
"(5511, '5719')",0.02269054
"(5511, '28971')",0.212137714
"(5511, '14469')",0.035747219
"(5511, '19651')",0.00875851
"(5511, '23077')",0.006406947
"(5511, '2905')",0.007105166
"(5511, '38991')",0.006727057
"(5511, '7424')",0.006162672
"(5511, '41666')",0.162994146
"(5511, '36100')",0.007560872
"(5511, '38811')",0.009042915
"(5511, '25763')",0.35445109
"(5511, '43735')",0.009868658
"(5511, '39144')",0.026250489
"(5511, '24115')",0.443082631
"(5511, '37978')",0.009255704
"(5511, '38679')",0.007824373
"(5511, '18463')",0.009823198
"(5511, '31711')",0.009780693
"(5511, '11503')",0.008485212
"(5511, '13823')",0.016544718
"(5511, '21643')",0.017615814
"(5511, '37503')",0.007024562
"(5511, '42347')",0.076709934
"(5511, '4434')",0.06015297
"(5511, '12251')",0.009461891
"(5511, '32302')",0.006183008
"(5511, '28031')",0.011507042
"(5511, '27966')",0.007534405
"(5511, '21470')",0.008768294
"(5511, '26394')",0.00460198
"(5511, '22557')",0.007746358
"(5511, '9696')",0.007390687
"(5511, '11404')",0.027188731
"(5511, '34274')",0.005107743
"(5511, '18930')",0.028312916
"(5511, '17988')",0.007063427
"(5511, '23178')",0.228551582
"(5511, '37584')",0.007877235
"(5511, '9333')",0.106381796
"(5511, '29042')",0.044423759
"(5511, '11164')",0.346605122
"(5511, '19284')",0.00606025
"(5511, '5956')",0.009639605
"(5511, '37421')",0.005320889
"(5511, '4231')",0.148945898
"(5511, '11413')",0.006744102
"(5511, '34199')",0.008874906
"(5511, '41191')",0.004958969
"(5511, '11871')",0.032043673
"(5511, '13992')",0.008310035
"(5511, '24414')",0.005401523
"(19, '3752')",0.035080064
"(19, '27552')",0.006243138
"(19, '27333')",0.006761343
"(19, '33962')",0.009148691
"(19, '11290')",0.042008612
"(19, '18975')",0.008588786
"(19, '28411')",0.008779532
"(19, '34497')",0.017452778
"(19, '35634')",0.01043357
"(19, '13521')",0.014744579
"(19, '27062')",0.011393832
"(19, '4571')",0.010387711
"(19, '119')",0.036269374
"(19, '29033')",0.007847761
"(19, '7239')",0.007930346
"(19, '33536')",0.020708419
"(19, '18213')",0.005341695
"(19, '34416')",0.005308372
"(19, '40342')",0.015631706
"(19, '325')",0.015077874
"(19, '15291')",0.008702725
"(19, '9472')",0.009249052
"(19, '4305')",0.015039486
"(19, '25604')",0.012354567
"(19, '11255')",0.023574911
"(19, '11699')",0.006185523
"(19, '5521')",0.008945763
"(19, '39154')",0.007769284
"(19, '5477')",0.009927621
"(19, '34860')",0.043150589
"(19, '2276')",0.007838222
"(19, '23577')",0.013471952
"(19, '2192')",0.012130714
"(19, '23784')",0.01192166
"(19, '29316')",0.053969763
"(19, '8475')",0.006310094
"(19, '21985')",0.006357577
"(19, '35059')",0.007867456
"(19, '21982')",0.011433522
"(19, '43009')",0.008164362
"(19, '7014')",0.007938775
"(19, '27879')",0.025292454
"(19, '13412')",0.006358722
"(19, '1804')",0.03401285
"(19, '17832')",0.008046432
"(19, '20311')",0.007331287
"(19, '19192')",0.007781364
"(19, '22955')",0.007950155
"(19, '6055')",0.027784752
"(19, '30105')",0.008841441
"(19, '17949')",0.010843909
"(19, '6419')",0.007122353
"(19, '43171')",0.007786752
"(19, '27322')",0.009018967
"(19, '19649')",0.016934669
"(19, '31090')",0.025889957
"(19, '10407')",0.009156933
"(19, '42720')",0.006887165
"(19, '14736')",0.006857751
"(19, '5966')",0.008424741
"(19, '6978')",0.049098179
"(19, '9094')",0.007615788
"(19, '24458')",0.006046699
"(19, '33216')",0.007495568
"(19, '7560')",0.006487071
"(19, '35984')",0.023445839
"(19, '15940')",0.007401994
"(19, '3262')",0.007483088
"(19, '38195')",0.007168158
"(19, '36381')",0.010396966
"(19, '37402')",0.008450372
"(19, '9822')",0.009276205
"(19, '31267')",0.01768944
"(19, '14419')",0.01086589
"(19, '21119')",0.007732423
"(19, '14844')",0.005470494
"(19, '24321')",0.008146523
"(19, '9171')",0.007453761
"(19, '43217')",0.015877455
"(19, '26198')",0.009423444
"(19, '3448')",0.007649051
"(19, '35655')",0.007872988
"(19, '13967')",0.005593096
"(19, '6137')",0.01027548
"(19, '29963')",0.007474741
"(19, '38849')",0.011714442
"(19, '31401')",0.00862844
"(19, '31360')",0.009381349
"(19, '20921')",0.00626304
"(19, '27086')",0.007111364
"(19, '12491')",0.005887702
"(19, '18670')",0.007842409
"(19, '33635')",0.007940375
"(19, '42243')",0.010071657
"(19, '25179')",0.005934376
"(19, '8472')",0.057986878
"(19, '28560')",0.006464494
"(19, '2225')",0.008872894
"(19, '22378')",0.010704821
"(19, '6068')",0.044495754
"(6917, '9584')",0.008750159
"(6917, '16148')",0.541603506
"(6917, '41808')",0.006230509
"(6917, '8989')",0.00761457
"(6917, '2606')",0.008250995
"(6917, '1975')",0.008530583
"(6917, '8586')",0.434277773
"(6917, '4650')",0.014754732
"(6917, '16890')",0.006682005
"(6917, '16637')",0.006765309
"(6917, '12741')",0.007717514
"(6917, '718')",0.005268061
"(6917, '13425')",0.245631248
"(6917, '37717')",0.008727499
"(6917, '40889')",0.011076036
"(6917, '25784')",0.506746054
"(6917, '5694')",0.012399553
"(6917, '42652')",0.503416836
"(6917, '19266')",0.528468728
"(6917, '9108')",0.533152163
"(6917, '12585')",0.00844569
"(6917, '34377')",0.014180563
"(6917, '38786')",0.006490572
"(6917, '2590')",0.56338805
"(6917, '11671')",0.01315678
"(6917, '24428')",0.485340089
"(6917, '38151')",0.005118801
"(6917, '15009')",0.007356191
"(6917, '22661')",0.526129365
"(6917, '16801')",0.008319672
"(6917, '283')",0.570012033
"(6917, '19941')",0.504603863
"(6917, '31981')",0.553829253
"(6917, '19187')",0.006054454
"(6917, '5007')",0.532513142
"(6917, '31691')",0.009760279
"(6917, '36890')",0.508645356
"(6917, '3639')",0.009101924
